,PLAYER_ID,PLAYER_NAME,PLAYER_TYPE,PLAYER_IPL_TEAM,TOTAL_WICKETS,BOWLING_AVG,ECONOMY_RATE,2WK_HAULS,3WK_HAULS,4WK_HAULS,RUNS_GIVEN,TOTAL_OVERS,TOTAL_DOTS,BEST_FIGURE,STRIKE_RATE,MAIDENS,PP/DEATH_FIG,CATCHES_TAKEN,CATCHES_DROPPED,RUN_OUT_(%),RUNS_SAVED,BOUNDARIES_SAVED
10,36e9ecc2-0b2e-4108-9dac-ab53bfe2423a_CPL,Mitchell Starc,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,36e9ecc2-0b2e-4108-9dac-ab53bfe2423a_SA20,Mitchell Starc,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,36e9ecc2-0b2e-4108-9dac-ab53bfe2423a_ILT20,Mitchell Starc,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,3ad12db9-6081-4852-ab64-69c516f10c34_IPL,T. Natarajan,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,3ad12db9-6081-4852-ab64-69c516f10c34_T20I,T. Natarajan,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,3ad12db9-6081-4852-ab64-69c516f10c34_ODI,T. Natarajan,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,3ad12db9-6081-4852-ab64-69c516f10c34_STATE_T20,T. Natarajan,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,3ad12db9-6081-4852-ab64-69c516f10c34_SMAT_ELITE,T. Natarajan,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,3ad12db9-6081-4852-ab64-69c516f10c34_VIJAY_HAZARE,T. Natarajan,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,3ad12db9-6081-4852-ab64-69c516f10c34_VINOO_MANKAD,T. Natarajan,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,3ad12db9-6081-4852-ab64-69c516f10c34_DULEEP_TROPHY,T. Natarajan,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,3ad12db9-6081-4852-ab64-69c516f10c34_RANJI_TROPHY,T. Natarajan,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,3ad12db9-6081-4852-ab64-69c516f10c34_BBL,T. Natarajan,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,3ad12db9-6081-4852-ab64-69c516f10c34_CPL,T. Natarajan,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,3ad12db9-6081-4852-ab64-69c516f10c34_SA20,T. Natarajan,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,3ad12db9-6081-4852-ab64-69c516f10c34_ILT20,T. Natarajan,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,e405dbe0-ab82-4648-a822-b03647822457_IPL,Mohit Sharma,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,e405dbe0-ab82-4648-a822-b03647822457_T20I,Mohit Sharma,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,e405dbe0-ab82-4648-a822-b03647822457_ODI,Mohit Sharma,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,e405dbe0-ab82-4648-a822-b03647822457_STATE_T20,Mohit Sharma,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,e405dbe0-ab82-4648-a822-b03647822457_SMAT_ELITE,Mohit Sharma,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,e405dbe0-ab82-4648-a822-b03647822457_VIJAY_HAZARE,Mohit Sharma,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,e405dbe0-ab82-4648-a822-b03647822457_VINOO_MANKAD,Mohit Sharma,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,e405dbe0-ab82-4648-a822-b03647822457_DULEEP_TROPHY,Mohit Sharma,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,e405dbe0-ab82-4648-a822-b03647822457_RANJI_TROPHY,Mohit Sharma,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,e405dbe0-ab82-4648-a822-b03647822457_BBL,Mohit Sharma,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,e405dbe0-ab82-4648-a822-b03647822457_CPL,Mohit Sharma,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,e405dbe0-ab82-4648-a822-b03647822457_SA20,Mohit Sharma,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,e405dbe0-ab82-4648-a822-b03647822457_ILT20,Mohit Sharma,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,80a4374d-d0fc-40ae-b69b-5695078ef36f_IPL,Mukesh Kumar,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,80a4374d-d0fc-40ae-b69b-5695078ef36f_T20I,Mukesh Kumar,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,80a4374d-d0fc-40ae-b69b-5695078ef36f_ODI,Mukesh Kumar,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,80a4374d-d0fc-40ae-b69b-5695078ef36f_STATE_T20,Mukesh Kumar,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,80a4374d-d0fc-40ae-b69b-5695078ef36f_SMAT_ELITE,Mukesh Kumar,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,80a4374d-d0fc-40ae-b69b-5695078ef36f_VIJAY_HAZARE,Mukesh Kumar,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,80a4374d-d0fc-40ae-b69b-5695078ef36f_VINOO_MANKAD,Mukesh Kumar,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,80a4374d-d0fc-40ae-b69b-5695078ef36f_DULEEP_TROPHY,Mukesh Kumar,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,80a4374d-d0fc-40ae-b69b-5695078ef36f_RANJI_TROPHY,Mukesh Kumar,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,80a4374d-d0fc-40ae-b69b-5695078ef36f_BBL,Mukesh Kumar,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,80a4374d-d0fc-40ae-b69b-5695078ef36f_CPL,Mukesh Kumar,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,80a4374d-d0fc-40ae-b69b-5695078ef36f_SA20,Mukesh Kumar,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,80a4374d-d0fc-40ae-b69b-5695078ef36f_ILT20,Mukesh Kumar,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,fd1862df-f571-4d79-88a1-93b2a80a49ac_IPL,Dushmantha Chameera,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,fd1862df-f571-4d79-88a1-93b2a80a49ac_T20I,Dushmantha Chameera,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,fd1862df-f571-4d79-88a1-93b2a80a49ac_ODI,Dushmantha Chameera,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,fd1862df-f571-4d79-88a1-93b2a80a49ac_STATE_T20,Dushmantha Chameera,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,fd1862df-f571-4d79-88a1-93b2a80a49ac_SMAT_ELITE,Dushmantha Chameera,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,fd1862df-f571-4d79-88a1-93b2a80a49ac_VIJAY_HAZARE,Dushmantha Chameera,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,fd1862df-f571-4d79-88a1-93b2a80a49ac_VINOO_MANKAD,Dushmantha Chameera,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,fd1862df-f571-4d79-88a1-93b2a80a49ac_DULEEP_TROPHY,Dushmantha Chameera,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,fd1862df-f571-4d79-88a1-93b2a80a49ac_RANJI_TROPHY,Dushmantha Chameera,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,fd1862df-f571-4d79-88a1-93b2a80a49ac_BBL,Dushmantha Chameera,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,fd1862df-f571-4d79-88a1-93b2a80a49ac_CPL,Dushmantha Chameera,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,fd1862df-f571-4d79-88a1-93b2a80a49ac_SA20,Dushmantha Chameera,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,fd1862df-f571-4d79-88a1-93b2a80a49ac_ILT20,Dushmantha Chameera,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,6288c418-c1df-4b96-8f81-9565b87007f4_IPL,Kuldeep Yadav,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,6288c418-c1df-4b96-8f81-9565b87007f4_T20I,Kuldeep Yadav,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,6288c418-c1df-4b96-8f81-9565b87007f4_ODI,Kuldeep Yadav,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,6288c418-c1df-4b96-8f81-9565b87007f4_STATE_T20,Kuldeep Yadav,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,6288c418-c1df-4b96-8f81-9565b87007f4_SMAT_ELITE,Kuldeep Yadav,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,6288c418-c1df-4b96-8f81-9565b87007f4_VIJAY_HAZARE,Kuldeep Yadav,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,6288c418-c1df-4b96-8f81-9565b87007f4_VINOO_MANKAD,Kuldeep Yadav,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,6288c418-c1df-4b96-8f81-9565b87007f4_DULEEP_TROPHY,Kuldeep Yadav,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,6288c418-c1df-4b96-8f81-9565b87007f4_RANJI_TROPHY,Kuldeep Yadav,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,6288c418-c1df-4b96-8f81-9565b87007f4_BBL,Kuldeep Yadav,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,6288c418-c1df-4b96-8f81-9565b87007f4_CPL,Kuldeep Yadav,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,6288c418-c1df-4b96-8f81-9565b87007f4_SA20,Kuldeep Yadav,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,6288c418-c1df-4b96-8f81-9565b87007f4_ILT20,Kuldeep Yadav,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,d8f695eb-5d4d-44ac-937b-5cfd4db27dc1_IPL,Mustafizur Rahman,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,d8f695eb-5d4d-44ac-937b-5cfd4db27dc1_T20I,Mustafizur Rahman,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,d8f695eb-5d4d-44ac-937b-5cfd4db27dc1_ODI,Mustafizur Rahman,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,d8f695eb-5d4d-44ac-937b-5cfd4db27dc1_STATE_T20,Mustafizur Rahman,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,d8f695eb-5d4d-44ac-937b-5cfd4db27dc1_SMAT_ELITE,Mustafizur Rahman,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,d8f695eb-5d4d-44ac-937b-5cfd4db27dc1_VIJAY_HAZARE,Mustafizur Rahman,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,d8f695eb-5d4d-44ac-937b-5cfd4db27dc1_VINOO_MANKAD,Mustafizur Rahman,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,d8f695eb-5d4d-44ac-937b-5cfd4db27dc1_DULEEP_TROPHY,Mustafizur Rahman,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,d8f695eb-5d4d-44ac-937b-5cfd4db27dc1_RANJI_TROPHY,Mustafizur Rahman,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,d8f695eb-5d4d-44ac-937b-5cfd4db27dc1_BBL,Mustafizur Rahman,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,d8f695eb-5d4d-44ac-937b-5cfd4db27dc1_CPL,Mustafizur Rahman,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,d8f695eb-5d4d-44ac-937b-5cfd4db27dc1_SA20,Mustafizur Rahman,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,d8f695eb-5d4d-44ac-937b-5cfd4db27dc1_ILT20,Mustafizur Rahman,Bowler,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,44e9f622-2d6d-41e5-917c-d5a116b6cdec_IPL,Axar Patel,All-Rounder,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,44e9f622-2d6d-41e5-917c-d5a116b6cdec_T20I,Axar Patel,All-Rounder,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,44e9f622-2d6d-41e5-917c-d5a116b6cdec_ODI,Axar Patel,All-Rounder,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,44e9f622-2d6d-41e5-917c-d5a116b6cdec_STATE_T20,Axar Patel,All-Rounder,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,44e9f622-2d6d-41e5-917c-d5a116b6cdec_SMAT_ELITE,Axar Patel,All-Rounder,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,44e9f622-2d6d-41e5-917c-d5a116b6cdec_VIJAY_HAZARE,Axar Patel,All-Rounder,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,44e9f622-2d6d-41e5-917c-d5a116b6cdec_VINOO_MANKAD,Axar Patel,All-Rounder,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,44e9f622-2d6d-41e5-917c-d5a116b6cdec_DULEEP_TROPHY,Axar Patel,All-Rounder,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,44e9f622-2d6d-41e5-917c-d5a116b6cdec_RANJI_TROPHY,Axar Patel,All-Rounder,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,44e9f622-2d6d-41e5-917c-d5a116b6cdec_BBL,Axar Patel,All-Rounder,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,44e9f622-2d6d-41e5-917c-d5a116b6cdec_CPL,Axar Patel,All-Rounder,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,44e9f622-2d6d-41e5-917c-d5a116b6cdec_SA20,Axar Patel,All-Rounder,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,44e9f622-2d6d-41e5-917c-d5a116b6cdec_ILT20,Axar Patel,All-Rounder,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,ac05e212-c820-4ecd-a6e7-adae053c6fb0_IPL,Sameer Rizvi,All-Rounder,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,ac05e212-c820-4ecd-a6e7-adae053c6fb0_T20I,Sameer Rizvi,All-Rounder,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,ac05e212-c820-4ecd-a6e7-adae053c6fb0_ODI,Sameer Rizvi,All-Rounder,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
