Player_Name,Kaggle_Match_Name,City,Sample_Innings,Sample_Balls,Confidence_Weight,Overall_Econ,City_Econ,City_Baseline_Econ,City_Deviation,Overall_Avg,City_Avg,Overall_SR,City_SR
Noor Ahmad,Noor Ahmad,Bengaluru,2,48,0.326,8.12,8.0,10.3,0.009,27.46,16.0,20.5,12.0
Noor Ahmad,Noor Ahmad,Chennai,1,24,0.0,8.12,7.25,9.25,0.0,27.46,29.0,20.5,24.0
Noor Ahmad,Noor Ahmad,Delhi,1,18,0.0,8.12,12.0,10.16,0.0,27.46,36.0,20.5,18.0
Noor Ahmad,Noor Ahmad,Jaipur,2,42,0.314,8.12,9.71,9.51,-0.15,27.46,34.0,20.5,21.0
Noor Ahmad,Noor Ahmad,Kolkata,1,24,0.0,8.12,5.25,10.68,0.0,27.46,10.5,20.5,12.0
Noor Ahmad,Noor Ahmad,Lucknow,2,48,0.326,8.12,5.0,8.28,0.386,27.46,20.0,20.5,24.0
Noor Ahmad,Noor Ahmad,Mullanpur,1,24,0.0,8.12,5.0,8.88,0.0,27.46,10.0,20.5,12.0
Noor Ahmad,Noor Ahmad,Mumbai,1,24,0.0,8.12,9.5,9.73,0.0,27.46,0.0,20.5,0.0
Nuwan Thushara,Nuwan Thushara,Delhi,1,22,0.0,10.42,14.59,10.16,0.0,49.5,0.0,28.5,0.0
Nuwan Thushara,Nuwan Thushara,Jaipur,1,18,0.0,10.42,9.33,9.51,0.0,49.5,0.0,28.5,0.0
Nuwan Thushara,Nuwan Thushara,Lucknow,1,24,0.0,10.42,7.5,8.28,0.0,49.5,30.0,28.5,24.0
Nuwan Thushara,Nuwan Thushara,Mumbai,2,42,0.314,10.42,10.0,9.73,0.038,49.5,23.33,28.5,14.0
Pat Cummins,Pat Cummins,Ahmedabad,1,48,0.326,9.5,7.0,9.7,0.226,29.77,28.0,18.93,24.0
Pat Cummins,Pat Cummins,Bengaluru,1,24,0.0,9.5,10.75,10.3,0.0,29.77,14.33,18.93,8.0
Pat Cummins,Pat Cummins,Chennai,1,24,0.0,9.5,12.5,9.25,0.0,29.77,0.0,18.93,0.0
Pat Cummins,Pat Cummins,Delhi,1,24,0.0,9.5,8.75,10.16,0.0,29.77,0.0,18.93,0.0
Pat Cummins,Pat Cummins,Hyderabad,5,119,0.846,9.5,9.8,9.77,-0.027,29.77,27.71,18.93,17.0
Pat Cummins,Pat Cummins,Kolkata,1,24,0.0,9.5,8.0,10.68,0.0,29.77,32.0,18.93,24.0
Pat Cummins,Pat Cummins,Mullanpur,1,24,0.0,9.5,5.5,8.88,0.0,29.77,22.0,18.93,24.0
Pat Cummins,Pat Cummins,Mumbai,5,143,0.873,9.5,9.71,9.73,-0.019,29.77,21.0,18.93,13.0
Pat Cummins,Pat Cummins,Pune,1,24,0.0,9.5,12.25,8.78,0.0,29.77,24.5,18.93,12.0
Prasidh Krishna,Prasidh Krishna,Ahmedabad,2,96,0.801,8.62,8.75,9.7,-0.011,29.1,17.5,20.32,12.0
Prasidh Krishna,Prasidh Krishna,Kolkata,1,21,0.0,8.62,11.71,10.68,0.0,29.1,0.0,20.32,0.0
Prasidh Krishna,Prasidh Krishna,Mumbai,12,368,0.95,8.62,8.68,9.73,-0.005,29.1,31.29,20.32,21.65
Prasidh Krishna,Prasidh Krishna,Pune,2,48,0.326,8.62,4.88,8.78,0.412,29.1,9.75,20.32,12.0
Praveen Dubey,Praveen Dubey,Delhi,1,18,0.0,6.33,6.33,10.16,0.0,19.0,19.0,18.0,18.0
Rachin Ravindra,Rachin Ravindra,Chennai,1,6,0.0,3.5,4.0,9.25,0.0,0.0,0.0,0.0,0.0
Rachin Ravindra,Rachin Ravindra,Hyderabad,1,6,0.0,3.5,3.0,9.77,0.0,0.0,0.0,0.0,0.0
Rahul Chahar,Rahul Chahar,Bengaluru,1,6,0.0,7.87,16.0,10.3,0.0,28.79,0.0,22.09,0.0
Rahul Chahar,Rahul Chahar,Chennai,2,48,0.326,7.87,6.38,9.25,0.148,28.79,17.0,22.09,16.0
Rahul Chahar,Rahul Chahar,Delhi,1,24,0.0,7.87,4.25,10.16,0.0,28.79,8.5,22.09,12.0
Rahul Chahar,Rahul Chahar,Dharamsala,3,63,0.415,7.87,8.76,9.52,-0.084,28.79,23.0,22.09,15.75
Rahul Chahar,Rahul Chahar,Guwahati,1,24,0.0,7.87,7.75,9.61,0.0,28.79,0.0,22.09,0.0
Rahul Chahar,Rahul Chahar,Hyderabad,1,18,0.0,7.87,9.33,9.77,0.0,28.79,28.0,22.09,18.0
Rahul Chahar,Rahul Chahar,Kolkata,2,48,0.326,7.87,7.12,10.68,0.055,28.79,19.0,22.09,16.0
Rahul Chahar,Rahul Chahar,Lucknow,2,36,0.307,7.87,11.67,8.28,-0.472,28.79,70.0,22.09,36.0
Rahul Chahar,Rahul Chahar,Mohali,5,96,0.801,7.87,7.56,9.42,0.029,28.79,121.0,22.09,96.0
Rahul Chahar,Rahul Chahar,Mullanpur,1,24,0.0,7.87,8.25,8.88,0.0,28.79,33.0,22.09,24.0
Rahul Chahar,Rahul Chahar,Mumbai,12,337,0.95,7.87,7.42,9.73,0.04,28.79,27.8,22.09,22.47
Rahul Chahar,Rahul Chahar,Pune,2,48,0.326,7.87,9.25,8.78,-0.153,28.79,37.0,22.09,24.0
Rahul Tewatia,Rahul Tewatia,Ahmedabad,1,14,0.0,9.56,6.09,9.7,0.0,53.88,0.0,33.88,0.0
Rahul Tewatia,Rahul Tewatia,Lucknow,1,6,0.0,9.56,8.0,8.28,0.0,53.88,0.0,33.88,0.0
Rahul Tewatia,Rahul Tewatia,Mumbai,4,36,0.307,9.56,12.17,9.73,-0.234,53.88,36.5,33.88,18.0
Rahul Tewatia,Rahul Tewatia,Pune,1,12,0.0,9.56,11.0,8.78,0.0,53.88,0.0,33.88,0.0
Rajvardhan Hangargekar,Rajvardhan Hangargekar,Ahmedabad,1,48,0.326,10.0,9.0,9.7,0.09,20.0,12.0,12.0,8.0
Rajvardhan Hangargekar,Rajvardhan Hangargekar,Chennai,1,9,0.0,10.0,12.67,9.25,0.0,20.0,0.0,12.0,0.0
Ramandeep Singh,Ramandeep Singh,Kolkata,1,4,0.0,9.84,12.86,10.68,0.0,10.5,0.0,6.67,0.0
Ramandeep Singh,Ramandeep Singh,Mumbai,3,33,0.305,9.84,8.55,9.73,0.116,10.5,7.83,6.67,5.5
Rashid Khan,Rashid Khan,Ahmedabad,16,732,0.95,7.46,8.64,9.7,-0.107,23.18,27.74,18.69,19.26
Rashid Khan,Rashid Khan,Bengaluru,2,34,0.306,7.46,8.6,10.3,-0.091,23.18,49.0,18.69,34.0
Rashid Khan,Rashid Khan,Chennai,2,48,0.326,7.46,10.75,9.25,-0.327,23.18,28.67,18.69,16.0
Rashid Khan,Rashid Khan,Delhi,2,48,0.326,7.46,8.25,10.16,-0.065,23.18,22.0,18.69,16.0
Rashid Khan,Rashid Khan,Jaipur,2,48,0.326,7.46,4.0,9.51,0.325,23.18,6.4,18.69,9.6
Rashid Khan,Rashid Khan,Kolkata,2,48,0.326,7.46,8.62,10.68,-0.086,23.18,0.0,18.69,0.0
Rashid Khan,Rashid Khan,Lucknow,2,48,0.326,7.46,7.62,8.28,-0.02,23.18,30.5,18.69,24.0
Rashid Khan,Rashid Khan,Mohali,1,24,0.0,7.46,6.75,9.42,0.0,23.18,27.0,18.69,24.0
Rashid Khan,Rashid Khan,Mullanpur,1,24,0.0,7.46,3.75,8.88,0.0,23.18,15.0,18.69,24.0
Rashid Khan,Rashid Khan,Mumbai,12,384,0.95,7.46,6.88,9.73,0.052,23.18,22.0,18.69,19.2
Rashid Khan,Rashid Khan,Pune,3,71,0.515,7.46,7.03,8.78,0.047,23.18,13.83,18.69,11.83
Rasikh Salam,Rasikh Salam,Delhi,3,66,0.448,10.94,10.45,10.16,0.04,34.86,16.43,19.29,9.43
Rasikh Salam,Rasikh Salam,Kolkata,1,15,0.0,10.94,12.0,10.68,0.0,34.86,0.0,19.29,0.0
Rasikh Salam,Rasikh Salam,Mumbai,1,6,0.0,10.94,10.0,9.73,0.0,34.86,0.0,19.29,0.0
Rasikh Salam,Rasikh Salam,Pune,1,18,0.0,10.94,6.0,8.78,0.0,34.86,0.0,19.29,0.0
Rasikh Salam,Rasikh Salam,Visakhapatnam,2,30,0.304,10.94,14.6,10.82,-0.266,34.86,0.0,19.29,0.0
Ravi Bishnoi,Ravi Bishnoi,Ahmedabad,1,24,0.0,7.95,10.5,9.7,0.0,29.1,0.0,22.02,0.0
Ravi Bishnoi,Ravi Bishnoi,Bengaluru,2,42,0.314,7.95,10.29,10.3,-0.187,29.1,0.0,22.02,0.0
Ravi Bishnoi,Ravi Bishnoi,Chennai,3,60,0.387,7.95,7.7,9.25,0.025,29.1,25.67,22.02,20.0
Ravi Bishnoi,Ravi Bishnoi,Hyderabad,2,24,0.0,7.95,14.25,9.77,0.0,29.1,0.0,22.02,0.0
Ravi Bishnoi,Ravi Bishnoi,Jaipur,2,48,0.326,7.95,8.12,9.51,-0.016,29.1,32.5,22.02,24.0
Ravi Bishnoi,Ravi Bishnoi,Kolkata,3,64,0.425,7.95,8.04,10.68,-0.007,29.1,28.67,22.02,21.33
Ravi Bishnoi,Ravi Bishnoi,Lucknow,13,267,0.95,7.95,7.64,8.28,0.039,29.1,22.67,22.02,17.8
Ravi Bishnoi,Ravi Bishnoi,Mohali,1,24,0.0,7.95,10.5,9.42,0.0,29.1,21.0,22.02,12.0
Ravi Bishnoi,Ravi Bishnoi,Mumbai,11,354,0.95,7.95,8.14,9.73,-0.017,29.1,34.29,22.02,25.29
Ravi Bishnoi,Ravi Bishnoi,Pune,2,42,0.314,7.95,10.14,8.78,-0.241,29.1,35.5,22.02,21.0
Ravichandran Ashwin,Ravichandran Ashwin,Ahmedabad,3,132,0.862,7.74,9.18,9.7,-0.13,40.55,101.0,31.53,66.0
Ravichandran Ashwin,Ravichandran Ashwin,Bengaluru,1,24,0.0,7.74,9.25,10.3,0.0,40.55,37.0,31.53,24.0
Ravichandran Ashwin,Ravichandran Ashwin,Chennai,1,24,0.0,7.74,6.25,9.25,0.0,40.55,12.5,31.53,12.0
Ravichandran Ashwin,Ravichandran Ashwin,Delhi,1,24,0.0,7.74,6.0,10.16,0.0,40.55,8.0,31.53,8.0
Ravichandran Ashwin,Ravichandran Ashwin,Guwahati,2,48,0.326,7.74,6.25,9.61,0.138,40.55,12.5,31.53,12.0
Ravichandran Ashwin,Ravichandran Ashwin,Hyderabad,2,48,0.326,7.74,7.88,9.77,-0.012,40.55,63.0,31.53,48.0
Ravichandran Ashwin,Ravichandran Ashwin,Jaipur,10,216,0.946,7.74,8.31,9.51,-0.053,40.55,49.83,31.53,36.0
Ravichandran Ashwin,Ravichandran Ashwin,Kolkata,3,72,0.53,7.74,10.08,10.68,-0.174,40.55,121.0,31.53,72.0
Ravichandran Ashwin,Ravichandran Ashwin,Lucknow,1,24,0.0,7.74,10.0,8.28,0.0,40.55,40.0,31.53,24.0
Ravichandran Ashwin,Ravichandran Ashwin,Mumbai,14,432,0.95,7.74,7.44,9.73,0.027,40.55,44.67,31.53,36.0
Ravichandran Ashwin,Ravichandran Ashwin,Pune,2,48,0.326,7.74,4.75,8.78,0.33,40.55,12.67,31.53,16.0
Ravindra Jadeja,Ravindra Jadeja,Ahmedabad,3,120,0.85,7.49,9.6,9.7,-0.19,29.31,48.0,23.47,30.0
Ravindra Jadeja,Ravindra Jadeja,Bengaluru,1,24,0.0,7.49,9.25,10.3,0.0,29.31,0.0,23.47,0.0
Ravindra Jadeja,Ravindra Jadeja,Chennai,14,276,0.95,7.49,6.46,9.25,0.103,29.31,19.8,23.47,18.4
Ravindra Jadeja,Ravindra Jadeja,Delhi,1,24,0.0,7.49,12.5,10.16,0.0,29.31,50.0,23.47,24.0
Ravindra Jadeja,Ravindra Jadeja,Dharamsala,1,24,0.0,7.49,5.0,9.52,0.0,29.31,6.67,23.47,8.0
Ravindra Jadeja,Ravindra Jadeja,Hyderabad,1,24,0.0,7.49,7.5,9.77,0.0,29.31,0.0,23.47,0.0
Ravindra Jadeja,Ravindra Jadeja,Jaipur,1,24,0.0,7.49,8.0,9.51,0.0,29.31,32.0,23.47,24.0
Ravindra Jadeja,Ravindra Jadeja,Kolkata,1,18,0.0,7.49,11.33,10.68,0.0,29.31,34.0,23.47,18.0
Ravindra Jadeja,Ravindra Jadeja,Lucknow,1,18,0.0,7.49,10.67,8.28,0.0,29.31,0.0,23.47,0.0
Ravindra Jadeja,Ravindra Jadeja,Mumbai,9,252,0.95,7.49,7.98,9.73,-0.044,29.31,33.5,23.47,25.2
Ravindra Jadeja,Ravindra Jadeja,Pune,3,60,0.387,7.49,6.4,8.78,0.121,29.31,32.0,23.47,30.0
Ravindra Jadeja,Ravindra Jadeja,Visakhapatnam,1,24,0.0,7.49,10.75,10.82,0.0,29.31,43.0,23.47,24.0
Reece Topley,Reece Topley,Bengaluru,3,60,0.387,10.71,12.1,10.3,-0.112,36.4,40.33,20.4,20.0
Reece Topley,Reece Topley,Jaipur,1,24,0.0,10.71,6.75,9.51,0.0,36.4,13.5,20.4,12.0
Reece Topley,Reece Topley,Mumbai,1,18,0.0,10.71,11.33,9.73,0.0,36.4,0.0,20.4,0.0
Richard Gleeson,Richard Gleeson,Chennai,1,23,0.0,9.47,8.16,9.25,0.0,71.0,31.0,47.0,23.0
Richard Gleeson,Richard Gleeson,Dharamsala,1,24,0.0,9.47,10.25,9.52,0.0,71.0,0.0,47.0,0.0
Romario Shepherd,Romario Shepherd,Mullanpur,1,12,0.0,11.95,10.5,8.88,0.0,56.75,0.0,28.5,0.0
Romario Shepherd,Romario Shepherd,Mumbai,5,102,0.824,11.95,12.82,9.73,-0.078,56.75,27.25,28.5,12.75
Romario Shepherd,Romario Shepherd,Pune,1,24,0.0,11.95,8.25,8.78,0.0,56.75,33.0,28.5,24.0
Sai Kishore,Sai Kishore,Ahmedabad,2,84,0.702,9.13,7.71,9.7,0.129,19.57,27.0,12.86,21.0
Sai Kishore,Sai Kishore,Chennai,1,18,0.0,9.13,9.33,9.25,0.0,19.57,28.0,12.86,18.0
Sai Kishore,Sai Kishore,Delhi,1,6,0.0,9.13,22.0,10.16,0.0,19.57,0.0,12.86,0.0
Sai Kishore,Sai Kishore,Mullanpur,1,24,0.0,9.13,8.25,8.88,0.0,19.57,8.25,12.86,6.0
Sam Curran,Sam Curran,Ahmedabad,1,24,0.0,10.24,9.5,9.7,0.0,37.84,0.0,22.23,0.0
Sam Curran,Sam Curran,Bengaluru,1,18,0.0,10.24,10.0,10.3,0.0,37.84,30.0,22.23,18.0
Sam Curran,Sam Curran,Chennai,2,40,0.311,10.24,11.19,9.25,-0.094,37.84,75.0,22.23,40.0
Sam Curran,Sam Curran,Delhi,1,12,0.0,10.24,9.0,10.16,0.0,37.84,0.0,22.23,0.0
Sam Curran,Sam Curran,Dharamsala,3,66,0.448,10.24,11.82,9.52,-0.148,37.84,43.33,22.23,22.0
Sam Curran,Sam Curran,Guwahati,1,24,0.0,10.24,11.25,9.61,0.0,37.84,45.0,22.23,24.0
Sam Curran,Sam Curran,Hyderabad,1,18,0.0,10.24,4.67,9.77,0.0,37.84,0.0,22.23,0.0
Sam Curran,Sam Curran,Kolkata,2,42,0.314,10.24,14.86,10.68,-0.344,37.84,104.0,22.23,42.0
Sam Curran,Sam Curran,Lucknow,2,46,0.321,10.24,7.01,8.28,0.401,37.84,9.0,22.23,7.67
Sam Curran,Sam Curran,Mohali,5,101,0.821,10.24,10.48,9.42,-0.023,37.84,58.67,22.23,33.67
Sam Curran,Sam Curran,Mullanpur,5,90,0.763,10.24,9.07,8.88,0.127,37.84,19.43,22.23,12.86
Sam Curran,Sam Curran,Mumbai,1,18,0.0,10.24,13.67,9.73,0.0,37.84,0.0,22.23,0.0
Sandeep Sharma,Sandeep Sharma,Ahmedabad,1,48,0.326,8.3,6.25,9.7,0.185,37.28,8.33,27.0,8.0
Sandeep Sharma,Sandeep Sharma,Bengaluru,1,24,0.0,8.3,12.25,10.3,0.0,37.28,12.25,27.0,6.0
Sandeep Sharma,Sandeep Sharma,Chennai,1,16,0.0,8.3,10.37,9.25,0.0,37.28,28.0,27.0,16.0
Sandeep Sharma,Sandeep Sharma,Delhi,1,24,0.0,8.3,10.5,10.16,0.0,37.28,14.0,27.0,8.0
Sandeep Sharma,Sandeep Sharma,Dharamsala,1,24,0.0,8.3,11.5,9.52,0.0,37.28,0.0,27.0,0.0
Sandeep Sharma,Sandeep Sharma,Guwahati,1,21,0.0,8.3,5.43,9.61,0.0,37.28,19.0,27.0,21.0
Sandeep Sharma,Sandeep Sharma,Hyderabad,1,21,0.0,8.3,6.0,9.77,0.0,37.28,21.0,27.0,21.0
Sandeep Sharma,Sandeep Sharma,Jaipur,8,177,0.907,8.3,7.93,9.51,0.035,37.28,26.0,27.0,19.67
Sandeep Sharma,Sandeep Sharma,Kolkata,1,24,0.0,8.3,8.5,10.68,0.0,37.28,34.0,27.0,24.0
Sandeep Sharma,Sandeep Sharma,Lucknow,1,21,0.0,8.3,7.71,8.28,0.0,37.28,13.5,27.0,10.5
Sandeep Sharma,Sandeep Sharma,Mumbai,5,164,0.894,8.3,7.99,9.73,0.028,37.28,54.5,27.0,41.0
Sandeep Sharma,Sandeep Sharma,Pune,1,24,0.0,8.3,4.5,8.78,0.0,37.28,18.0,27.0,24.0
Shahbaz Ahmed,Shahbaz Ahmed,Ahmedabad,2,48,0.326,9.67,13.75,9.7,-0.369,49.0,55.0,30.4,24.0
Shahbaz Ahmed,Shahbaz Ahmed,Bengaluru,4,24,0.0,9.67,17.25,10.3,0.0,49.0,0.0,30.4,0.0
Shahbaz Ahmed,Shahbaz Ahmed,Chennai,1,18,0.0,9.67,11.0,9.25,0.0,49.0,0.0,30.4,0.0
Shahbaz Ahmed,Shahbaz Ahmed,Delhi,1,6,0.0,9.67,22.0,10.16,0.0,49.0,0.0,30.4,0.0
Shahbaz Ahmed,Shahbaz Ahmed,Hyderabad,6,78,0.62,9.67,9.46,9.77,0.019,49.0,41.0,30.4,26.0
Shahbaz Ahmed,Shahbaz Ahmed,Kolkata,3,36,0.307,9.67,9.83,10.68,-0.012,49.0,0.0,30.4,0.0
Shahbaz Ahmed,Shahbaz Ahmed,Mullanpur,1,6,0.0,9.67,10.0,8.88,0.0,49.0,0.0,30.4,0.0
Shahbaz Ahmed,Shahbaz Ahmed,Mumbai,10,180,0.91,9.67,8.77,9.73,0.081,49.0,87.67,30.4,60.0
Shahbaz Ahmed,Shahbaz Ahmed,Pune,3,48,0.326,9.67,10.12,8.78,-0.049,49.0,81.0,30.4,48.0
Shamar Joseph,Shamar Joseph,Kolkata,1,24,0.0,11.75,12.75,10.68,0.0,0.0,0.0,0.0,0.0
Shardul Thakur,Shardul Thakur,Ahmedabad,2,80,0.649,9.45,9.17,9.7,0.025,31.36,0.0,20.11,0.0
Shardul Thakur,Shardul Thakur,Chennai,5,100,0.818,9.45,9.52,9.25,-0.007,31.36,53.0,20.11,33.33
Shardul Thakur,Shardul Thakur,Dharamsala,1,12,0.0,9.45,8.0,9.52,0.0,31.36,16.0,20.11,12.0
Shardul Thakur,Shardul Thakur,Hyderabad,1,18,0.0,9.45,7.67,9.77,0.0,31.36,11.5,20.11,9.0
Shardul Thakur,Shardul Thakur,Kolkata,4,36,0.307,9.45,12.33,10.68,-0.214,31.36,24.67,20.11,12.0
Shardul Thakur,Shardul Thakur,Mohali,1,24,0.0,9.45,10.75,9.42,0.0,31.36,0.0,20.11,0.0
Shardul Thakur,Shardul Thakur,Mumbai,14,376,0.95,9.45,9.68,9.73,-0.021,31.36,28.9,20.11,17.9
Shardul Thakur,Shardul Thakur,Pune,1,24,0.0,9.45,10.5,8.78,0.0,31.36,0.0,20.11,0.0
Shivam Dube,Shivam Dube,Chennai,1,6,0.0,12.38,14.0,9.25,0.0,99.0,14.0,48.0,6.0
Shivam Dube,Shivam Dube,Mumbai,2,12,0.0,12.38,20.0,9.73,0.0,99.0,0.0,48.0,0.0
Shreyas Gopal,Shreyas Gopal,Mullanpur,1,12,0.0,10.88,13.0,8.88,0.0,46.25,26.0,25.5,12.0
Shreyas Gopal,Shreyas Gopal,Mumbai,3,48,0.326,10.88,9.38,9.73,0.135,46.25,25.0,25.5,16.0
Simarjeet Singh,Simarjeet Singh,Ahmedabad,1,48,0.326,8.56,15.0,9.7,-0.582,35.67,60.0,25.0,24.0
Simarjeet Singh,Simarjeet Singh,Dharamsala,1,18,0.0,8.56,5.67,9.52,0.0,35.67,8.5,25.0,9.0
Simarjeet Singh,Simarjeet Singh,Mumbai,4,108,0.836,8.56,6.94,9.73,0.145,35.67,20.83,25.0,18.0
Simarjeet Singh,Simarjeet Singh,Pune,2,24,0.0,8.56,11.25,8.78,0.0,35.67,0.0,25.0,0.0
Spencer Johnson,Spencer Johnson,Ahmedabad,2,48,0.326,9.44,11.75,9.7,-0.209,37.75,15.67,24.0,8.0
Spencer Johnson,Spencer Johnson,Chennai,1,24,0.0,9.44,8.75,9.25,0.0,37.75,35.0,24.0,24.0
Spencer Johnson,Spencer Johnson,Jaipur,1,24,0.0,9.44,9.25,9.51,0.0,37.75,0.0,24.0,0.0
Spencer Johnson,Spencer Johnson,Lucknow,1,24,0.0,9.44,9.0,8.28,0.0,37.75,0.0,24.0,0.0
Sunil Narine,Sunil Narine,Ahmedabad,1,48,0.326,6.5,8.25,9.7,-0.158,26.12,11.0,24.12,8.0
Sunil Narine,Sunil Narine,Bengaluru,2,48,0.326,6.5,10.25,10.3,-0.301,26.12,82.0,24.12,48.0
Sunil Narine,Sunil Narine,Chennai,2,48,0.326,6.5,5.62,9.25,0.087,26.12,15.0,24.12,16.0
Sunil Narine,Sunil Narine,Delhi,1,24,0.0,6.5,9.25,10.16,0.0,26.12,0.0,24.12,0.0
Sunil Narine,Sunil Narine,Hyderabad,1,12,0.0,6.5,8.0,9.77,0.0,26.12,0.0,24.12,0.0
Sunil Narine,Sunil Narine,Kolkata,13,282,0.95,6.5,6.72,10.68,-0.017,26.12,24.31,24.12,21.69
Sunil Narine,Sunil Narine,Lucknow,1,24,0.0,6.5,5.5,8.28,0.0,26.12,22.0,24.12,24.0
Sunil Narine,Sunil Narine,Mohali,1,24,0.0,6.5,10.0,9.42,0.0,26.12,40.0,24.12,24.0
Sunil Narine,Sunil Narine,Mumbai,12,384,0.95,6.5,5.5,9.73,0.089,26.12,32.0,24.12,34.91
Sunil Narine,Sunil Narine,Pune,3,72,0.53,6.5,6.75,8.78,-0.028,26.12,40.5,24.12,36.0
Sunil Narine,Sunil Narine,Visakhapatnam,1,24,0.0,6.5,7.5,10.82,0.0,26.12,30.0,24.12,24.0
Suyash Sharma,Suyash Sharma,Ahmedabad,1,48,0.326,8.85,8.75,9.7,0.009,43.12,35.0,29.25,24.0
Suyash Sharma,Suyash Sharma,Bengaluru,1,24,0.0,8.85,7.5,10.3,0.0,43.12,10.0,29.25,8.0
Suyash Sharma,Suyash Sharma,Chennai,1,18,0.0,8.85,9.67,9.25,0.0,43.12,0.0,29.25,0.0
Suyash Sharma,Suyash Sharma,Kolkata,9,168,0.898,8.85,9.29,10.68,-0.033,43.12,52.0,29.25,33.6
Swapnil Singh,Swapnil Singh,Ahmedabad,2,48,0.326,9.17,7.5,9.7,0.151,22.0,30.0,14.4,24.0
Swapnil Singh,Swapnil Singh,Bengaluru,1,6,0.0,9.17,1.0,10.3,0.0,22.0,0.0,14.4,0.0
Swapnil Singh,Swapnil Singh,Dharamsala,1,18,0.0,9.17,9.33,9.52,0.0,22.0,14.0,14.4,9.0
Swapnil Singh,Swapnil Singh,Hyderabad,1,18,0.0,9.17,13.33,9.77,0.0,22.0,20.0,14.4,9.0
Swapnil Singh,Swapnil Singh,Lucknow,1,6,0.0,9.17,11.0,8.28,0.0,22.0,0.0,14.4,0.0
T Natarajan,T Natarajan,Ahmedabad,1,48,0.326,9.27,8.5,9.7,0.069,27.84,34.0,18.04,24.0
T Natarajan,T Natarajan,Bengaluru,1,22,0.0,9.27,12.97,10.3,0.0,27.84,0.0,18.04,0.0
T Natarajan,T Natarajan,Chennai,1,23,0.0,9.27,11.05,9.25,0.0,27.84,42.0,18.04,23.0
T Natarajan,T Natarajan,Delhi,2,48,0.326,9.27,6.62,10.16,0.218,27.84,10.6,18.04,9.6
T Natarajan,T Natarajan,Hyderabad,11,250,0.95,9.27,9.45,9.77,-0.016,27.84,24.62,18.04,15.62
T Natarajan,T Natarajan,Jaipur,1,24,0.0,9.27,9.25,9.51,0.0,27.84,0.0,18.04,0.0
T Natarajan,T Natarajan,Kolkata,2,45,0.319,9.27,11.07,10.68,-0.134,27.84,20.75,18.04,11.25
T Natarajan,T Natarajan,Lucknow,1,18,0.0,9.27,8.0,8.28,0.0,27.84,0.0,18.04,0.0
T Natarajan,T Natarajan,Mullanpur,1,24,0.0,9.27,8.25,8.88,0.0,27.84,33.0,18.04,24.0
T Natarajan,T Natarajan,Mumbai,9,296,0.95,9.27,8.86,9.73,0.037,27.84,23.0,18.04,15.58
T Natarajan,T Natarajan,Pune,3,67,0.46,9.27,11.43,8.78,-0.238,27.84,42.67,18.04,22.33
Trent Boult,Trent Boult,Ahmedabad,3,144,0.874,8.08,7.42,9.7,0.059,29.08,29.67,21.66,24.0
Trent Boult,Trent Boult,Bengaluru,1,24,0.0,8.08,10.25,10.3,0.0,29.08,20.5,21.66,12.0
Trent Boult,Trent Boult,Delhi,1,24,0.0,8.08,12.0,10.16,0.0,29.08,48.0,21.66,24.0
Trent Boult,Trent Boult,Dharamsala,1,23,0.0,8.08,8.68,9.52,0.0,29.08,33.0,21.66,23.0
Trent Boult,Trent Boult,Guwahati,2,48,0.326,8.08,8.38,9.61,-0.028,29.08,22.33,21.66,16.0
Trent Boult,Trent Boult,Hyderabad,2,48,0.326,8.08,6.75,9.77,0.118,29.08,27.0,21.66,24.0
Trent Boult,Trent Boult,Jaipur,7,138,0.868,8.08,7.91,9.51,0.016,29.08,36.4,21.66,27.6
Trent Boult,Trent Boult,Kolkata,3,67,0.46,8.08,7.77,10.68,0.023,29.08,21.75,21.66,16.75
Trent Boult,Trent Boult,Lucknow,1,24,0.0,8.08,10.25,8.28,0.0,29.08,41.0,21.66,24.0
Trent Boult,Trent Boult,Mullanpur,1,24,0.0,8.08,5.5,8.88,0.0,29.08,22.0,21.66,24.0
Trent Boult,Trent Boult,Mumbai,13,372,0.95,8.08,8.48,9.73,-0.036,29.08,26.3,21.66,18.6
Trent Boult,Trent Boult,Pune,2,42,0.314,8.08,7.0,8.78,0.119,29.08,24.5,21.66,21.0
Tushar Deshpande,Tushar Deshpande,Ahmedabad,3,136,0.866,9.47,12.42,9.7,-0.266,26.97,47.0,17.14,22.67
Tushar Deshpande,Tushar Deshpande,Bengaluru,1,24,0.0,9.47,12.25,10.3,0.0,26.97,16.33,17.14,8.0
Tushar Deshpande,Tushar Deshpande,Chennai,13,275,0.95,9.47,9.21,9.25,0.026,26.97,21.1,17.14,13.75
Tushar Deshpande,Tushar Deshpande,Delhi,1,24,0.0,9.47,7.0,10.16,0.0,26.97,28.0,17.14,24.0
Tushar Deshpande,Tushar Deshpande,Dharamsala,1,24,0.0,9.47,8.75,9.52,0.0,26.97,17.5,17.14,12.0
Tushar Deshpande,Tushar Deshpande,Hyderabad,1,12,0.0,9.47,11.5,9.77,0.0,26.97,0.0,17.14,0.0
Tushar Deshpande,Tushar Deshpande,Jaipur,1,24,0.0,9.47,10.5,9.51,0.0,26.97,21.0,17.14,12.0
Tushar Deshpande,Tushar Deshpande,Kolkata,1,24,0.0,9.47,11.0,10.68,0.0,26.97,22.0,17.14,12.0
