season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2023.0,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,PBKS,1,Harpreet Brar,Harpreet Brar,2,5,9,0,0,40.00,False,False,"{'wickets': 5, 'runs': 129}",16.1,c Marsh b Kuldeep Yadav,"<strong>soft dismissal!</strong> Length delivery on middle and off stump. Brar is caught on the crease and then ends up offering the simplest of catches to extra cover. Not sure what Brar was trying there but either way, this PBKS experiment has fallen flat on its face!",
2023.0,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,PBKS,1,M Shahrukh Khan,M Shahrukh Khan,2,4,22,0,0,50.00,False,False,"{'wickets': 7, 'runs': 165}",19.5,run out (&dagger;Salt/Ahmed),"<strong>swing and a miss again! And Shahrukh is also run out at the bowler's end!</strong> Slower delivery on a back of a length outside off stump. Shahrukh swings like a rusty gate and does not make contact. Raza calls him through for a bye but Shahrukh is nowhere in the frame as Salt relays it to Khaleel, who takes off the bails at the bowler's end!",
2023.0,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,PD Salt,Phil Salt,21,17,31,3,0,123.52,False,False,"{'wickets': 1, 'runs': 69}",6.2, b Harpreet Brar,"<strong>knocks him over!</strong> Slightly quicker and this might have been a little shorter than the previous one. This skids through, meaning that Salt, who is trying to force it through the off side again, is a tad late on the stroke. Goes past the bat and thunders into the stumps!",
2023.0,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,MR Marsh,Mitchell Marsh,3,4,7,0,0,75.00,False,False,"{'wickets': 2, 'runs': 74}",7.2,lbw b Chahar,"<strong>huge appeal, and given!</strong> Full delivery fizzed into off stump. Marsh looks for the cute, little paddle again but this time, gets into a slightly awkward position. Does not make contact as the ball pins him on the pads. <strong>After deliberation, Marsh decides to review!</strong> The impact might be the only thing under consideration here. Nothing on UltraEdge, as expected. <strong>It is Umpire's Call on Impact and the ball is just about clipping the off stump! Marsh has to go!</strong>",
2023.0,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,AR Patel,Axar Patel,1,2,12,0,0,50.00,False,False,"{'wickets': 5, 'runs': 86}",9.1,lbw b Chahar,"<strong>one brings two, two brings three!</strong> Full delivery on middle and leg stump. Axar has a swish at it but is not quite to the pitch of the ball. It goes past the bat and pins him on the front pad. <strong>Axar has reviewed this and he would hope it has spun enough to miss leg stump. No bat involved, as expected, but Ball Tracking shows that the ball would have kissed the outside of leg stump. Umpire's Call and DC are now five down!</strong>",
2023.0,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,MK Pandey,Manish Pandey,0,3,7,0,0,0.00,False,False,"{'wickets': 6, 'runs': 88}",10.1, b Harpreet Brar,"<strong>and he cleans Pandey up with an absolute corker!</strong> Fired into the track on a length on middle and leg stump. The ball drifts into Pandey and he thinks he can work it to leg. The ball, though, grips and spins square past his bat. Smashes into the top of off stump and DC are in all sorts of trouble now!",
2023.0,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,P Dubey,Praveen Dubey,16,20,29,2,0,80.00,False,False,"{'wickets': 8, 'runs': 123}",17.2, b Ellis,"<strong>Dubey misses, Ellis hits!</strong> Full, fast and this zones in on middle and leg stump. Dubey tries to tonk it into tomorrow but gets nowhere close to the ball. He is, in fact, beaten for pace and hears the death rattle soon after!",
2023.0,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,Kuldeep Yadav,Kuldeep Yadav,10,17,21,0,0,58.82,False,True,{},,not out,,
2023.0,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,Mukesh Kumar,Mukesh Kumar,6,7,12,0,0,85.71,False,True,{},,not out,,
2023.0,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RCB,1,V Kohli,Virat Kohli,18,19,31,1,0,94.73,False,False,"{'wickets': 1, 'runs': 50}",6.6,c Jaiswal b Asif,"<strong>Asif takes out Kohli!</strong> Slower delivery on a length on middle and off stump. Kohli is completely flummoxed by it and after advancing, tries to reach out in front of his body. The ball spoons up in the air. Jaiswal calls early from extra cover and completes the catch! Asif is delighted, and Kohli departs for a 19-ball 18!",
2023.0,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RCB,1,F du Plessis,Faf du Plessis,55,44,65,3,2,125.00,True,False,"{'wickets': 2, 'runs': 119}",14.5,c Jaiswal b Asif,"<strong>Asif takes out another big fish!</strong> Off-pace delivery on a full length just outside off stump. du Plessis tries to force it past extra cover but does not quite get the timing he is after. He neither gets it past Jaiswal, nor gets it over him. Offers a simple catch off the toe-end, and this is a massive, massive moment in the game!",
2023.0,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RCB,1,MK Lomror,Mahipal Lomror,1,2,5,0,0,50.00,False,False,"{'wickets': 3, 'runs': 120}",15.1,c Jurel b Zampa,"<strong>he tries, but perishes!</strong> Length delivery hung outside off stump. This might have been a googly but Lomror tries to hack it away anyway. Slices it badly and Jurel, running in from deep mid wicket, completes the catch after a bit of a juggle!",
2023.0,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RCB,1,Anuj Rawat,Anuj Rawat,29,11,12,3,2,263.63,False,True,{},,not out,,
2023.0,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,YBK Jaiswal,Yashasvi Jaiswal,0,2,4,0,0,0.00,False,False,"{'wickets': 1, 'runs': 1}",0.2,c Kohli b Mohammed Siraj,"<strong>straight to mid off! Siraj breaks the game open!</strong> Full and just outside off stump. Jaiswal plants his front foot and tries to go over mid off. Does not quite get under it, though, and ends up drilling it straight to Kohli at mid off! Just the start RCB were after; just what RR did not need!",
2023.0,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,JC Buttler,Jos Buttler,0,2,10,0,0,0.00,False,False,"{'wickets': 2, 'runs': 6}",1.2,c Mohammed Siraj b Parnell,"<strong>Buttler departs for a duck too, would you believe it?!</strong> Short, wide and on most days, Buttler would have thrashed it past point. Today, though, the ball just sticks in the surface enough to make Buttler lose control of the stroke. Chips it towards cover point, where Siraj does the rest!",
2023.0,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,SV Samson,Sanju Samson,4,5,10,1,0,80.00,True,False,"{'wickets': 3, 'runs': 7}",1.4,c Anuj Rawat b Parnell,"<strong>RR are three down, oh my word!</strong> Back of a length delivery on off stump that holds in the surface again. Samson tries to swipe it away but is way too early into the stroke. The ball skews up and goes miles up into the air. Rawat calls early and does the job!",
2023.0,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,SO Hetmyer,Shimron Hetmyer,35,19,28,1,4,184.21,False,False,"{'wickets': 8, 'runs': 59}",9.5,c Bracewell b Maxwell,"<strong>Hetmyer perishes!</strong> Given just a bit of air on a length on middle and off stump. Hetmyer tries to smash it over long on but for a change, mistimes it completely. In fact, it comes off the toe-end of the bat and Bracewell has the simplest of catches at long on!",
2023.0,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,DC Jurel,Dhruv Jurel,1,7,6,0,0,14.28,False,False,"{'wickets': 6, 'runs': 31}",6.6,c Lomror b Bracewell,"<strong>holes out to deep mid wicket! This is a procession!</strong> Dragged down on off stump and that ought to have travelled the distance. Such is RR's plight, though, that Jurel, despite picking the length early, hits this long-hop straight down Lomror throat at deep mid wicket!",
2023.0,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,R Ashwin,Ravichandran Ashwin,0,0,7,0,0,-,False,False,"{'wickets': 7, 'runs': 50}",7.6,run out (Mohammed Siraj/Anuj Rawat),"short and wide outside off stump. Hetmyer rocks back and cuts it towards deep point. Ashwin wants the second but is sent back. He stretches out to regain his ground but Rawat has done well to flick the throw back onto the stumps. Has he done well enough, though? <strong>Looks like he has! Ashwin is just inches short of his ground when the bails come off, and RR, to add to their woes, now have a run out as well!</strong>",
2023.0,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,DP Conway,Devon Conway,30,28,51,3,0,107.14,False,False,"{'wickets': 3, 'runs': 66}",9.3,c Singh b Thakur,"Thakur's golden arm strikes. A third short ball, 131ks this time. All different pace, and different bounce from the surface. This time he gets a top edge on the pull, and is caught at deep square leg",
2023.0,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,AM Rahane,Ajinkya Rahane,16,11,24,1,1,145.45,False,False,"{'wickets': 2, 'runs': 61}",7.6,c Roy b Varun,"Rahane with the right intent but his success rate against spin is not as good as against pace. He skips down the pitch looking for a straight six, but the carrom ball takes the thick outside edge for a catch to long-off",
2023.0,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,S Dube,Shivam Dube,48,34,55,1,3,141.17,False,True,{},,not out,,
2023.0,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MM Ali,Moeen Ali,1,2,5,0,0,50.00,False,False,"{'wickets': 5, 'runs': 72}",10.6, b Narine,"the carrom ball, and he gone right through. Moeen is watching for the offbreak, but Narine has slipped in a quicker carrom ball. Beats the inside edge, and takes off and middle. One more wicket to Dhoni's batting",
2023.0,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,RA Jadeja,Ravindra Jadeja,20,24,43,0,1,83.33,False,False,"{'wickets': 6, 'runs': 140}",19.4,c Varun b Arora,the knowledgeable Chennai crowd roars. Jadeja has ramped a bouncer straight to short third. Now they get to see MS Dhoni for two balls,
2023.0,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MS Dhoni,MS Dhoni,2,3,4,0,0,66.66,True,True,{},,not out,,
2023.0,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,Rahmanullah Gurbaz,Rahmanullah Gurbaz,1,4,8,0,0,25.00,False,False,"{'wickets': 1, 'runs': 4}",0.6,c Deshpande b Chahar,"Chahar keeps finding ways to take wicket. This is a wide half-volley, just too wide, which means Gurbaz can't quite middle his square-drive, which he has no plans to keep down. There is a deep point in place, and it it going high to him. Deshpande runs to his right to complete the high catch inches inside the boundary. Had the ball been a touch straighter, Gurbaz would have made a better connection and got six",
2023.0,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,VR Iyer,Venkatesh Iyer,9,4,11,2,0,225.00,False,False,"{'wickets': 2, 'runs': 21}",2.5,c Jadeja b Chahar,"wow. Chahar has again got a wicket in a manner you don't really plan. This is short of a length, sufficiently wide for Iyer to throw his hands at it, and he end sup playing it finer than he wants to. Caught at short third of all places",
2023.0,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,N Rana,Nitish Rana,57,44,72,6,1,129.54,True,True,{},,not out,,
2023.0,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,AD Russell,Andre Russell,2,2,9,0,0,100.00,False,True,{},,not out,,
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,Shubman Gill,Shubman Gill,101,58,100,13,1,174.13,False,False,"{'wickets': 6, 'runs': 186}",19.1,c Abdul Samad b Kumar,"In the air and taken! Fuller wide of off, tries to go over covers where Samad bends forward and takes a good low catch to dismiss the centurion",
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,B Sai Sudharsan,Sai Sudharsan,47,36,70,6,1,130.55,False,False,"{'wickets': 2, 'runs': 147}",14.1,c Natarajan b Jansen,"Taken! Fuller wide of off, he swings his bat at it and Natarajan goes back a few yards from backward point to complete the catch. Sai gone for 47!",
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,HH Pandya,Hardik Pandya,8,6,7,1,0,133.33,True,False,"{'wickets': 3, 'runs': 156}",15.2,c Tripathi b Kumar,"Straight to backward point! Full around off, Hardik tries to slice it in the gap for four but is caught by Tripathi",
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,DA Miller,David Miller,7,5,8,1,0,140.00,False,False,"{'wickets': 4, 'runs': 169}",16.4,c Markram b Natarajan,"<b>Taken!</b> Full length around off, heaves it towards long-off, doesn't get the elevation as Markram completes an easy catch to remove his country-mate",
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,R Tewatia,Rahul Tewatia,3,3,7,0,0,100.00,False,False,"{'wickets': 5, 'runs': 175}",17.3,c Jansen b Fazalhaq Farooqi,"Excellent catch by Jansen! Slow ball, a length ball outside off, Jansen runs back a few yards from mid-on and takes the catch. Make it four wickets in four overs",
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,MD Shanaka,Dasun Shanaka,9,7,12,1,0,128.57,False,True,{},,not out,,
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,Rashid Khan,Rashid Khan,0,1,2,0,0,0.00,False,False,"{'wickets': 7, 'runs': 186}",19.2,c &dagger;Klaasen b Kumar,"Out for duck! Full length outside off, pace off, Rashid swings his bat hard at it with no timing, gets a thick outside edge as Klaasen collects the ball calmly to give Bhuvneshwar his fourth wicket",
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,Noor Ahmad,Noor Ahmad,0,1,1,0,0,0.00,False,False,"{'wickets': 8, 'runs': 186}",19.3,run out (&dagger;Klaasen/Kumar),"<b>Gets a wicket but it's a run-out!</b? Fuller and wide of off, a swing and a miss from Noor. He looks to get a quick run but Klaasen throws the ball quickly to Bhuvneshwar who then effects a direct run out at the non-striker's end",
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,Mohammed Shami,Mohammed Shami,0,1,3,0,0,0.00,False,False,"{'wickets': 9, 'runs': 187}",19.5,c Jansen b Kumar,"<b> Five wickets for Bhuvi!</b> How good was that?  Pace off this time, short of full length pitched wide of off, Shami throws his bat at it but can't clear Jansen at long-on",
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,MM Sharma,Mohit Sharma,0,1,1,0,0,0.00,False,True,{},,not out,,
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,Anmolpreet Singh,Anmolpreet Singh,5,4,5,1,0,125.00,False,False,"{'wickets': 1, 'runs': 6}",0.5,c Rashid Khan b Mohammed Shami,"<strong>Top edge off the pull is in the air... Rashid runs across from deep third and takes it</strong>. Rashid trodded a few steps to his diagonal left, waited a second and took it around waist height. It was a back-of-length ball that Anmol tried to swipe across to go through square leg",
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,Abhishek Sharma,Abhishek Sharma,5,5,10,1,0,100.00,False,False,"{'wickets': 2, 'runs': 11}",1.4,c &dagger;Saha b Yash Dayal,"<strong>Outside edge off the flashing cover drive and taken by Saha</strong>. It was a length ball that pitched around fourth stump and seamed away big time. Sharma went through with the waft and got it off the toe of the bat. Saha takes a dolly, Dayal runs and leaps to punch the air in celebration",
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,AK Markram,Aiden Markram,10,10,19,1,0,100.00,True,False,"{'wickets': 4, 'runs': 29}",4.2,c Shanaka b Mohammed Shami,"<strong>Outside edge hovers in the air and Shanaka takes it at forward point</strong>. It was a 145kph length ball around off, Markram tried to close the face and clip the ball through mid-on. Shanaka took an easy catch and Titans' celebrations continue",
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,H Klaasen,Heinrich Klaasen,64,44,73,4,3,145.45,False,False,"{'wickets': 8, 'runs': 127}",16.5,c Miller b Mohammed Shami,"Miller doesn't spot it right away but is able to take the catch over his right shoulder while bending his knees. It was an overpitched ball that Klaasen tried to thump over long-off again but found the fielder. Shami has a four-for. Miller turned and shook his head after taking the catch, Mohit, coming in to high-five had an end-to-end smile",
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,Abdul Samad,Abdul Samad,4,3,5,1,0,133.33,False,False,"{'wickets': 6, 'runs': 49}",6.4,c sub (Shivam Mavi) b Sharma,"<strong>Picks the slower one and whacks it straight to Mavi at midwicket.</strong> Mohit joins his hands and looks at the heavens in celebration. Titans' playoff spot seems all but sealed. Samad was waiting on the back foot, having charged last ball. Mohit did indeed go short and Samad tried to muscle it with all his might and lost his shape. It went flat to the fielder",
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,M Jansen,Marco Jansen,3,6,11,0,0,50.00,False,False,"{'wickets': 7, 'runs': 59}",8.6,c Pandya b Sharma,"<strong>Launched but it's too high, Hardik settles underneath at mid-off and takes it</strong>. It was a length ball on middle, Jansen was standing just outside leg as he tried to drive it through the line, he finished with the bat way high but got it off the bottom. No big celebrations, GT know they have this game and a playoff spot almost in the bag",
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,B Kumar,Bhuvneshwar Kumar,27,26,51,3,0,103.84,False,False,"{'wickets': 9, 'runs': 147}",18.4,c Rashid Khan b Sharma,"<strong>Rashid runs in from deep point and takes the catch, Mohit has four</strong>. It was a wobbling length ball on fourth stump, Bhuvi made room and tried to flay it over cover. It may have been a bit too short for the shot. It went off the flashing outside edge, Rashid covered quite a few metres, decelerated close to the finish and took it comfortably.",
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,M Markande,Mayank Markande,18,9,17,2,1,200.00,False,True,{},,not out,,
2023.0,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,Fazalhaq Farooqi,Fazalhaq Farooqi,1,5,5,0,0,20.00,False,True,{},,not out,,
2023.0,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,DJ Hooda,Deepak Hooda,5,7,12,0,0,71.42,False,False,"{'wickets': 1, 'runs': 12}",2.1,c David b Behrendorff,"<b>David makes no mistake this time.</b> Hooda gives charge to Behrendorff but is still some distance away from the pitch of the ball. He goes for the shot, the ball hits high on the bat and goes up towards mid-on. A simple catch for David on this ocassion",
2023.0,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,Q de Kock,Quinton de Kock,16,15,31,0,2,106.66,False,False,"{'wickets': 3, 'runs': 35}",6.1,c &dagger;Ishan Kishan b Chawla,"<b>and he strikes first ball.</b> It was a googly, pitching full around off. De Kock went for the drive only to edge it to Kishan. A mild appeal, followed by even milder celebrations after the finger goes up",
2023.0,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,KH Pandya,Krunal Pandya,49,42,71,1,1,116.66,True,False,"{'wickets': 3, 'runs': 117}",15.6,retired hurt,length outside off. Looks to steer it between backward point and short third but ends up it just to the left of backward point. Stoinis sends back Krunal who makes it hobbling. And he is walking out <B>retired hurt</b>,
2023.0,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,MP Stoinis,Marcus Stoinis,89,47,80,4,8,189.36,False,True,{},,not out,,
2023.0,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,N Pooran,Nicholas Pooran,8,8,25,1,0,100.00,False,True,{},,not out,,
2023.0,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,MI,2,Ishan Kishan,Ishan Kishan,59,39,54,8,1,151.28,False,False,"{'wickets': 2, 'runs': 103}",11.1,c Naveen-ul-Haq b Ravi Bishnoi,"Bishnoi now has both the openers! Googly on a short of a length, Kishan once again tries to use the slowness of the surface to go back and play the pull shot. Ends up heaving it aerially to Naveen-ul-Haq, who gets to his left from deep midwicket. Arms up in celebration for Bishnoi.",
2023.0,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,MI,2,RG Sharma,Rohit Sharma,37,25,47,1,3,148.00,True,False,"{'wickets': 1, 'runs': 90}",9.4,c Hooda b Ravi Bishnoi,"And Bishnoi gets Rohit to hole out. Slower through the air this time, on a length around off and middle. Rohit gets down on a knee and slogs it over the on side. Doesn't get it off the middle and Hooda gets around from long-on and takes it comfortably.",
2023.0,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,MI,2,SA Yadav,Suryakumar Yadav,7,9,22,0,0,77.77,False,False,"{'wickets': 3, 'runs': 115}",14.1, b Yash Thakur,"Thakur gets SKY! Massive strike that and he is rightly pumped up. It is bowled on a length outside off at 120.5 kph. Suryakumar gets across to play the scoop over short fine leg. But because there's not enough pace on the ball, he is through with the shot a tad early. As a result, gets a thick inside edge onto the stumps. He sits disappointed next to the stumps, before getting up and walking back.",
2023.0,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,MI,2,N Wadhera,Nehal Wadhera,16,20,28,2,0,80.00,False,False,"{'wickets': 4, 'runs': 131}",16.1,c sub (K Gowtham) b Mohsin Khan,"Wadhera finds deep square leg! Mohsin has his arms aloft. Short ball, perhaps the wise choice given he has the longer leg side to bowl to. Wadhera sees the opportunity and pulls it. Doesn't get the distance and finds substitute Gowtham",
2023.0,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,MI,2,TH David,Tim David,32,19,41,1,3,168.42,False,True,{},,not out,,
2023.0,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,MI,2,Vishnu Vinod,Vishnu Vinod,2,4,9,0,0,50.00,False,False,"{'wickets': 5, 'runs': 145}",17.4,c Pooran b Yash Thakur,"Pooran, calm and collected as he can be, takes a well-judged catch! Celebrations go up in the LSG camp. Thakur banged it short, Vinod goes for the pull and seems to have connected it well. Pooran, though, has enough time at deep square leg to set himself and jumps to catch that.",
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,DC,1,PD Salt,Phil Salt,26,14,21,2,2,185.71,False,True,{},,not out,,
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,Prabhsimran Singh,Prabhsimran Singh,22,19,40,4,0,115.78,False,False,"{'wickets': 2, 'runs': 50}",6.4,c Dhull b Patel,"Prabh feels the pressure from Taide not doing much. Runs at Axar looking to go with the angle and over long-on. However, he gets the inside half of the bat and is caught at long-on",
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,A Taide,Atharva Taide,55,42,67,5,2,130.95,False,False,"{'wickets': 3, 'runs': 128}",14.6,retired out,"low full toss again, but it is dipping, and he can't get under it. Just the single to long-on",
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,LS Livingstone,Liam Livingstone,94,48,69,5,9,195.83,False,False,"{'wickets': 8, 'runs': 198}",19.6,c Patel b Sharma,hit straight to long-off. Gone for 94,
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,JM Sharma,Jitesh Sharma,0,3,4,0,0,0.00,False,False,"{'wickets': 4, 'runs': 129}",15.4,c Ahmed b Nortje,"Jitesh had been set up to fail here. He has to go after every ball with no time to get in. Tries to pull, gets a top edge, and is caught by Khaleel at long leg",
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,M Shahrukh Khan,M Shahrukh Khan,6,3,7,0,1,200.00,False,False,"{'wickets': 5, 'runs': 147}",16.3,c Patel b Ahmed,"mis-hit by Shahrukh. Straight to long-on. If he had responded to Livingstone and taken the second, Livingstone would have been on strike and wouldn't probably have hit a length ball straight down the throat of long-on. Sloppy batting from PBKS batters other than Livingstone",
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,SM Curran,Sam Curran,11,5,13,1,1,220.00,False,False,"{'wickets': 6, 'runs': 180}",18.2, b Nortje,"shuffles across early, I am expecting him to move back but he doesn't. Nortje goes full and straight on the leg stump. Knocks the leg peg out",
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,Harpreet Brar,Harpreet Brar,0,1,3,0,0,0.00,False,False,"{'wickets': 7, 'runs': 180}",18.3,run out (&dagger;Salt/Nortje),"no he is not looking for the single. The short ball is outside off, and beats his waft. Livingstone rushes through for a bye, makes it in with a dive, but Brar doesn't. Nortje has run him our",
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,RD Chahar,Rahul Chahar,0,0,9,0,0,-,False,True,{},,not out,,
2023.0,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,1,Abhishek Sharma,Abhishek Sharma,11,14,22,2,0,78.57,False,False,"{'wickets': 1, 'runs': 27}",4.1,c Lomror b Bracewell,"<strong>Loosener is slapped straight to Lomror at cover point</strong>. It was short and wide at 92kph, Abhishek went back and tried to cut it hard. The ball looped off the bat without gaining elevation, Lomror went on one knee and took a low catch. A dejected Abhishek walks back.",
