PLAYER_ID,PLAYER_NAME,PLAYER_TYPE,PLAYER_IPL_TEAM,TOTAL_RUNS,BATTING_AVG,30+RUNS,50+RUNS,70+RUNS,S/R_vs_SPIN,S/R_vs_PACE,HIGHEST_SCORED,NOT_OUTS,BOUNDARY_%,DOT_BALLS_%,BALLS_FACED,CATCHES_TAKEN,CATCHES_DROPPED,RUN_OUT_(%),RUNS_SAVED,BOUNDARIES_SAVED,CAUGHT_BEHIND,STUMPING,RUN_OUTS
e88e1a28-7e94-4c51-8c98-ca319aa3922e_T20I,Matthew Breetzke,Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e88e1a28-7e94-4c51-8c98-ca319aa3922e_ODI,Matthew Breetzke,Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e88e1a28-7e94-4c51-8c98-ca319aa3922e_STATE_T20,Matthew Breetzke,Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e88e1a28-7e94-4c51-8c98-ca319aa3922e_SMAT_ELITE,Matthew Breetzke,Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e88e1a28-7e94-4c51-8c98-ca319aa3922e_VIJAY_HAZARE,Matthew Breetzke,Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e88e1a28-7e94-4c51-8c98-ca319aa3922e_VINOO_MANKAD,Matthew Breetzke,Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e88e1a28-7e94-4c51-8c98-ca319aa3922e_DULEEP_TROPHY,Matthew Breetzke,Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e88e1a28-7e94-4c51-8c98-ca319aa3922e_RANJI_TROPHY,Matthew Breetzke,Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e88e1a28-7e94-4c51-8c98-ca319aa3922e_BBL,Matthew Breetzke,Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e88e1a28-7e94-4c51-8c98-ca319aa3922e_CPL,Matthew Breetzke,Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e88e1a28-7e94-4c51-8c98-ca319aa3922e_SA20,Matthew Breetzke,Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e88e1a28-7e94-4c51-8c98-ca319aa3922e_ILT20,Matthew Breetzke,Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24dfb9d6-9c00-4884-b502-3336f45c78da_IPL,Nicholas Pooran,WK-Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24dfb9d6-9c00-4884-b502-3336f45c78da_T20I,Nicholas Pooran,WK-Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24dfb9d6-9c00-4884-b502-3336f45c78da_ODI,Nicholas Pooran,WK-Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24dfb9d6-9c00-4884-b502-3336f45c78da_STATE_T20,Nicholas Pooran,WK-Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24dfb9d6-9c00-4884-b502-3336f45c78da_SMAT_ELITE,Nicholas Pooran,WK-Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24dfb9d6-9c00-4884-b502-3336f45c78da_VIJAY_HAZARE,Nicholas Pooran,WK-Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24dfb9d6-9c00-4884-b502-3336f45c78da_VINOO_MANKAD,Nicholas Pooran,WK-Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24dfb9d6-9c00-4884-b502-3336f45c78da_DULEEP_TROPHY,Nicholas Pooran,WK-Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24dfb9d6-9c00-4884-b502-3336f45c78da_RANJI_TROPHY,Nicholas Pooran,WK-Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24dfb9d6-9c00-4884-b502-3336f45c78da_BBL,Nicholas Pooran,WK-Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24dfb9d6-9c00-4884-b502-3336f45c78da_CPL,Nicholas Pooran,WK-Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24dfb9d6-9c00-4884-b502-3336f45c78da_SA20,Nicholas Pooran,WK-Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24dfb9d6-9c00-4884-b502-3336f45c78da_ILT20,Nicholas Pooran,WK-Batter,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1bd46243-0206-4dd3-93e3-7e0eb8eb13c1_IPL,Mitchell Marsh,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1bd46243-0206-4dd3-93e3-7e0eb8eb13c1_T20I,Mitchell Marsh,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1bd46243-0206-4dd3-93e3-7e0eb8eb13c1_ODI,Mitchell Marsh,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1bd46243-0206-4dd3-93e3-7e0eb8eb13c1_STATE_T20,Mitchell Marsh,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1bd46243-0206-4dd3-93e3-7e0eb8eb13c1_SMAT_ELITE,Mitchell Marsh,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1bd46243-0206-4dd3-93e3-7e0eb8eb13c1_VIJAY_HAZARE,Mitchell Marsh,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1bd46243-0206-4dd3-93e3-7e0eb8eb13c1_VINOO_MANKAD,Mitchell Marsh,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1bd46243-0206-4dd3-93e3-7e0eb8eb13c1_DULEEP_TROPHY,Mitchell Marsh,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1bd46243-0206-4dd3-93e3-7e0eb8eb13c1_RANJI_TROPHY,Mitchell Marsh,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1bd46243-0206-4dd3-93e3-7e0eb8eb13c1_BBL,Mitchell Marsh,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1bd46243-0206-4dd3-93e3-7e0eb8eb13c1_CPL,Mitchell Marsh,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1bd46243-0206-4dd3-93e3-7e0eb8eb13c1_SA20,Mitchell Marsh,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1bd46243-0206-4dd3-93e3-7e0eb8eb13c1_ILT20,Mitchell Marsh,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c697411-3269-41cd-929d-1ec0419c21c5_IPL,Abdul Samad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c697411-3269-41cd-929d-1ec0419c21c5_T20I,Abdul Samad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c697411-3269-41cd-929d-1ec0419c21c5_ODI,Abdul Samad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c697411-3269-41cd-929d-1ec0419c21c5_STATE_T20,Abdul Samad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c697411-3269-41cd-929d-1ec0419c21c5_SMAT_ELITE,Abdul Samad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c697411-3269-41cd-929d-1ec0419c21c5_VIJAY_HAZARE,Abdul Samad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c697411-3269-41cd-929d-1ec0419c21c5_VINOO_MANKAD,Abdul Samad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c697411-3269-41cd-929d-1ec0419c21c5_DULEEP_TROPHY,Abdul Samad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c697411-3269-41cd-929d-1ec0419c21c5_RANJI_TROPHY,Abdul Samad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c697411-3269-41cd-929d-1ec0419c21c5_BBL,Abdul Samad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c697411-3269-41cd-929d-1ec0419c21c5_CPL,Abdul Samad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c697411-3269-41cd-929d-1ec0419c21c5_SA20,Abdul Samad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c697411-3269-41cd-929d-1ec0419c21c5_ILT20,Abdul Samad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d31ee45-5994-4458-8681-c2d71dc7b19b_IPL,Shahbaz Ahamad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d31ee45-5994-4458-8681-c2d71dc7b19b_T20I,Shahbaz Ahamad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d31ee45-5994-4458-8681-c2d71dc7b19b_ODI,Shahbaz Ahamad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d31ee45-5994-4458-8681-c2d71dc7b19b_STATE_T20,Shahbaz Ahamad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d31ee45-5994-4458-8681-c2d71dc7b19b_SMAT_ELITE,Shahbaz Ahamad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d31ee45-5994-4458-8681-c2d71dc7b19b_VIJAY_HAZARE,Shahbaz Ahamad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d31ee45-5994-4458-8681-c2d71dc7b19b_VINOO_MANKAD,Shahbaz Ahamad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d31ee45-5994-4458-8681-c2d71dc7b19b_DULEEP_TROPHY,Shahbaz Ahamad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d31ee45-5994-4458-8681-c2d71dc7b19b_RANJI_TROPHY,Shahbaz Ahamad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d31ee45-5994-4458-8681-c2d71dc7b19b_BBL,Shahbaz Ahamad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d31ee45-5994-4458-8681-c2d71dc7b19b_CPL,Shahbaz Ahamad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d31ee45-5994-4458-8681-c2d71dc7b19b_SA20,Shahbaz Ahamad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d31ee45-5994-4458-8681-c2d71dc7b19b_ILT20,Shahbaz Ahamad,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c36d4a0-ed05-4742-bae7-cc886f4a47cd_IPL,Yuvraj Chaudhary,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c36d4a0-ed05-4742-bae7-cc886f4a47cd_T20I,Yuvraj Chaudhary,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c36d4a0-ed05-4742-bae7-cc886f4a47cd_ODI,Yuvraj Chaudhary,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c36d4a0-ed05-4742-bae7-cc886f4a47cd_STATE_T20,Yuvraj Chaudhary,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c36d4a0-ed05-4742-bae7-cc886f4a47cd_SMAT_ELITE,Yuvraj Chaudhary,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c36d4a0-ed05-4742-bae7-cc886f4a47cd_VIJAY_HAZARE,Yuvraj Chaudhary,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c36d4a0-ed05-4742-bae7-cc886f4a47cd_VINOO_MANKAD,Yuvraj Chaudhary,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c36d4a0-ed05-4742-bae7-cc886f4a47cd_DULEEP_TROPHY,Yuvraj Chaudhary,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c36d4a0-ed05-4742-bae7-cc886f4a47cd_RANJI_TROPHY,Yuvraj Chaudhary,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c36d4a0-ed05-4742-bae7-cc886f4a47cd_BBL,Yuvraj Chaudhary,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c36d4a0-ed05-4742-bae7-cc886f4a47cd_CPL,Yuvraj Chaudhary,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c36d4a0-ed05-4742-bae7-cc886f4a47cd_SA20,Yuvraj Chaudhary,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c36d4a0-ed05-4742-bae7-cc886f4a47cd_ILT20,Yuvraj Chaudhary,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5508e930-867a-4086-a8cc-6cfe2a6a930f_IPL,Rajvardhan Hangargekar,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5508e930-867a-4086-a8cc-6cfe2a6a930f_T20I,Rajvardhan Hangargekar,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5508e930-867a-4086-a8cc-6cfe2a6a930f_ODI,Rajvardhan Hangargekar,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5508e930-867a-4086-a8cc-6cfe2a6a930f_STATE_T20,Rajvardhan Hangargekar,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5508e930-867a-4086-a8cc-6cfe2a6a930f_SMAT_ELITE,Rajvardhan Hangargekar,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5508e930-867a-4086-a8cc-6cfe2a6a930f_VIJAY_HAZARE,Rajvardhan Hangargekar,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5508e930-867a-4086-a8cc-6cfe2a6a930f_VINOO_MANKAD,Rajvardhan Hangargekar,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5508e930-867a-4086-a8cc-6cfe2a6a930f_DULEEP_TROPHY,Rajvardhan Hangargekar,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5508e930-867a-4086-a8cc-6cfe2a6a930f_RANJI_TROPHY,Rajvardhan Hangargekar,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5508e930-867a-4086-a8cc-6cfe2a6a930f_BBL,Rajvardhan Hangargekar,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5508e930-867a-4086-a8cc-6cfe2a6a930f_CPL,Rajvardhan Hangargekar,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5508e930-867a-4086-a8cc-6cfe2a6a930f_SA20,Rajvardhan Hangargekar,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5508e930-867a-4086-a8cc-6cfe2a6a930f_ILT20,Rajvardhan Hangargekar,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3ca61b8a-afab-40cd-91cc-71f530857b9a_IPL,Arshin Kulkarni,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3ca61b8a-afab-40cd-91cc-71f530857b9a_T20I,Arshin Kulkarni,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3ca61b8a-afab-40cd-91cc-71f530857b9a_ODI,Arshin Kulkarni,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3ca61b8a-afab-40cd-91cc-71f530857b9a_STATE_T20,Arshin Kulkarni,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3ca61b8a-afab-40cd-91cc-71f530857b9a_SMAT_ELITE,Arshin Kulkarni,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3ca61b8a-afab-40cd-91cc-71f530857b9a_VIJAY_HAZARE,Arshin Kulkarni,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3ca61b8a-afab-40cd-91cc-71f530857b9a_VINOO_MANKAD,Arshin Kulkarni,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3ca61b8a-afab-40cd-91cc-71f530857b9a_DULEEP_TROPHY,Arshin Kulkarni,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3ca61b8a-afab-40cd-91cc-71f530857b9a_RANJI_TROPHY,Arshin Kulkarni,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3ca61b8a-afab-40cd-91cc-71f530857b9a_BBL,Arshin Kulkarni,All-Rounder,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
