,PLAYER_ID,PLAYER_NAME,PLAYER_TYPE,PLAYER_IPL_TEAM,TOTAL_RUNS,BATTING_AVG,30+RUNS,50+RUNS,70+RUNS,S/R_vs_SPIN,S/R_vs_PACE,HIGHEST_SCORED,NOT_OUTS,BOUNDARY_%,DOT_BALLS_%,BALLS_FACED,CATCHES_TAKEN,CATCHES_DROPPED,RUN_OUT_(%),RUNS_SAVED,BOUNDARIES_SAVED,CAUGHT_BEHIND,STUMPING,RUN_OUTS
595,62e8b4cc-5cbf-4d60-8695-e62952ecd6a5_CPL,Rachin Ravindra,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,62e8b4cc-5cbf-4d60-8695-e62952ecd6a5_SA20,Rachin Ravindra,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,62e8b4cc-5cbf-4d60-8695-e62952ecd6a5_ILT20,Rachin Ravindra,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,e8821f58-63c0-4a9a-b3f1-1db615519f86_IPL,Ravichandran Ashwin,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,e8821f58-63c0-4a9a-b3f1-1db615519f86_T20I,Ravichandran Ashwin,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,e8821f58-63c0-4a9a-b3f1-1db615519f86_ODI,Ravichandran Ashwin,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,e8821f58-63c0-4a9a-b3f1-1db615519f86_STATE_T20,Ravichandran Ashwin,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,e8821f58-63c0-4a9a-b3f1-1db615519f86_SMAT_ELITE,Ravichandran Ashwin,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,e8821f58-63c0-4a9a-b3f1-1db615519f86_VIJAY_HAZARE,Ravichandran Ashwin,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,e8821f58-63c0-4a9a-b3f1-1db615519f86_VINOO_MANKAD,Ravichandran Ashwin,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,e8821f58-63c0-4a9a-b3f1-1db615519f86_DULEEP_TROPHY,Ravichandran Ashwin,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,e8821f58-63c0-4a9a-b3f1-1db615519f86_RANJI_TROPHY,Ravichandran Ashwin,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,e8821f58-63c0-4a9a-b3f1-1db615519f86_BBL,Ravichandran Ashwin,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,e8821f58-63c0-4a9a-b3f1-1db615519f86_CPL,Ravichandran Ashwin,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,e8821f58-63c0-4a9a-b3f1-1db615519f86_SA20,Ravichandran Ashwin,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,e8821f58-63c0-4a9a-b3f1-1db615519f86_ILT20,Ravichandran Ashwin,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,77b412e2-0e57-43f1-b0f9-bcd30ddab6e0_IPL,Vijay Shankar,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,77b412e2-0e57-43f1-b0f9-bcd30ddab6e0_T20I,Vijay Shankar,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,77b412e2-0e57-43f1-b0f9-bcd30ddab6e0_ODI,Vijay Shankar,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,77b412e2-0e57-43f1-b0f9-bcd30ddab6e0_STATE_T20,Vijay Shankar,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,77b412e2-0e57-43f1-b0f9-bcd30ddab6e0_SMAT_ELITE,Vijay Shankar,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,77b412e2-0e57-43f1-b0f9-bcd30ddab6e0_VIJAY_HAZARE,Vijay Shankar,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,77b412e2-0e57-43f1-b0f9-bcd30ddab6e0_VINOO_MANKAD,Vijay Shankar,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,77b412e2-0e57-43f1-b0f9-bcd30ddab6e0_DULEEP_TROPHY,Vijay Shankar,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,77b412e2-0e57-43f1-b0f9-bcd30ddab6e0_RANJI_TROPHY,Vijay Shankar,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,77b412e2-0e57-43f1-b0f9-bcd30ddab6e0_BBL,Vijay Shankar,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,77b412e2-0e57-43f1-b0f9-bcd30ddab6e0_CPL,Vijay Shankar,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,77b412e2-0e57-43f1-b0f9-bcd30ddab6e0_SA20,Vijay Shankar,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,77b412e2-0e57-43f1-b0f9-bcd30ddab6e0_ILT20,Vijay Shankar,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,fc0bd79a-5f80-46a4-8724-0ea93bc83da6_IPL,Sam Curran,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,fc0bd79a-5f80-46a4-8724-0ea93bc83da6_T20I,Sam Curran,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,fc0bd79a-5f80-46a4-8724-0ea93bc83da6_ODI,Sam Curran,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,fc0bd79a-5f80-46a4-8724-0ea93bc83da6_STATE_T20,Sam Curran,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,fc0bd79a-5f80-46a4-8724-0ea93bc83da6_SMAT_ELITE,Sam Curran,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,fc0bd79a-5f80-46a4-8724-0ea93bc83da6_VIJAY_HAZARE,Sam Curran,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,fc0bd79a-5f80-46a4-8724-0ea93bc83da6_VINOO_MANKAD,Sam Curran,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,fc0bd79a-5f80-46a4-8724-0ea93bc83da6_DULEEP_TROPHY,Sam Curran,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,fc0bd79a-5f80-46a4-8724-0ea93bc83da6_RANJI_TROPHY,Sam Curran,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,fc0bd79a-5f80-46a4-8724-0ea93bc83da6_BBL,Sam Curran,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,fc0bd79a-5f80-46a4-8724-0ea93bc83da6_CPL,Sam Curran,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,fc0bd79a-5f80-46a4-8724-0ea93bc83da6_SA20,Sam Curran,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,fc0bd79a-5f80-46a4-8724-0ea93bc83da6_ILT20,Sam Curran,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,671a45c9-4656-4d1f-9605-328c399a70f8_IPL,Anshul Kamboj,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,671a45c9-4656-4d1f-9605-328c399a70f8_T20I,Anshul Kamboj,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,671a45c9-4656-4d1f-9605-328c399a70f8_ODI,Anshul Kamboj,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,671a45c9-4656-4d1f-9605-328c399a70f8_STATE_T20,Anshul Kamboj,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,671a45c9-4656-4d1f-9605-328c399a70f8_SMAT_ELITE,Anshul Kamboj,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,671a45c9-4656-4d1f-9605-328c399a70f8_VIJAY_HAZARE,Anshul Kamboj,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,671a45c9-4656-4d1f-9605-328c399a70f8_VINOO_MANKAD,Anshul Kamboj,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,671a45c9-4656-4d1f-9605-328c399a70f8_DULEEP_TROPHY,Anshul Kamboj,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,671a45c9-4656-4d1f-9605-328c399a70f8_RANJI_TROPHY,Anshul Kamboj,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,671a45c9-4656-4d1f-9605-328c399a70f8_BBL,Anshul Kamboj,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,671a45c9-4656-4d1f-9605-328c399a70f8_CPL,Anshul Kamboj,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,671a45c9-4656-4d1f-9605-328c399a70f8_SA20,Anshul Kamboj,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,671a45c9-4656-4d1f-9605-328c399a70f8_ILT20,Anshul Kamboj,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,d9885b3b-507c-4194-a565-160d16807918_IPL,Deepak Hooda,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,d9885b3b-507c-4194-a565-160d16807918_T20I,Deepak Hooda,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,d9885b3b-507c-4194-a565-160d16807918_ODI,Deepak Hooda,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,d9885b3b-507c-4194-a565-160d16807918_STATE_T20,Deepak Hooda,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,d9885b3b-507c-4194-a565-160d16807918_SMAT_ELITE,Deepak Hooda,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,d9885b3b-507c-4194-a565-160d16807918_VIJAY_HAZARE,Deepak Hooda,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,d9885b3b-507c-4194-a565-160d16807918_VINOO_MANKAD,Deepak Hooda,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,d9885b3b-507c-4194-a565-160d16807918_DULEEP_TROPHY,Deepak Hooda,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,d9885b3b-507c-4194-a565-160d16807918_RANJI_TROPHY,Deepak Hooda,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,d9885b3b-507c-4194-a565-160d16807918_BBL,Deepak Hooda,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,d9885b3b-507c-4194-a565-160d16807918_CPL,Deepak Hooda,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,d9885b3b-507c-4194-a565-160d16807918_SA20,Deepak Hooda,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,d9885b3b-507c-4194-a565-160d16807918_ILT20,Deepak Hooda,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,b8fb7135-e0ab-4ead-b8ea-545c88146dd0_IPL,Jamie Overton,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,b8fb7135-e0ab-4ead-b8ea-545c88146dd0_T20I,Jamie Overton,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,b8fb7135-e0ab-4ead-b8ea-545c88146dd0_ODI,Jamie Overton,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,b8fb7135-e0ab-4ead-b8ea-545c88146dd0_STATE_T20,Jamie Overton,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,b8fb7135-e0ab-4ead-b8ea-545c88146dd0_SMAT_ELITE,Jamie Overton,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,b8fb7135-e0ab-4ead-b8ea-545c88146dd0_VIJAY_HAZARE,Jamie Overton,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,b8fb7135-e0ab-4ead-b8ea-545c88146dd0_VINOO_MANKAD,Jamie Overton,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,b8fb7135-e0ab-4ead-b8ea-545c88146dd0_DULEEP_TROPHY,Jamie Overton,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,b8fb7135-e0ab-4ead-b8ea-545c88146dd0_RANJI_TROPHY,Jamie Overton,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,b8fb7135-e0ab-4ead-b8ea-545c88146dd0_BBL,Jamie Overton,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,b8fb7135-e0ab-4ead-b8ea-545c88146dd0_CPL,Jamie Overton,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,b8fb7135-e0ab-4ead-b8ea-545c88146dd0_SA20,Jamie Overton,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,b8fb7135-e0ab-4ead-b8ea-545c88146dd0_ILT20,Jamie Overton,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,bab51231-c845-49a8-bbd2-00e6d8384d83_IPL,Kamlesh Nagarkoti,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,bab51231-c845-49a8-bbd2-00e6d8384d83_T20I,Kamlesh Nagarkoti,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,bab51231-c845-49a8-bbd2-00e6d8384d83_ODI,Kamlesh Nagarkoti,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,bab51231-c845-49a8-bbd2-00e6d8384d83_STATE_T20,Kamlesh Nagarkoti,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,bab51231-c845-49a8-bbd2-00e6d8384d83_SMAT_ELITE,Kamlesh Nagarkoti,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,bab51231-c845-49a8-bbd2-00e6d8384d83_VIJAY_HAZARE,Kamlesh Nagarkoti,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,bab51231-c845-49a8-bbd2-00e6d8384d83_VINOO_MANKAD,Kamlesh Nagarkoti,All-Rounder,CSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
